order_id;product_id;unitprice;quantity;customer_id;orderdate;employee_id;deliverydate
11618;11;713,65;58;142;24-02-2019;4;2019-02-25 00:00:00
10544;10;593,88;12;156;07-05-2021;2;2021-05-08 00:00:00
14270;7;174,78;26;145;11-11-2019;5;2019-11-12 00:00:00
14917;9;15,36;15;11;30-09-2020;4;2020-10-01 00:00:00
11840;16;1210,56;54;24;04-02-2020;1;2020-02-05 00:00:00
11563;12;802,72;45;157;26-09-2021;5;2021-09-27 00:00:00
13607;17;1220,8;17;154;13-05-2020;1;2020-05-14 00:00:00
13715;13;743,02;38;177;03-04-2019;2;2019-04-04 00:00:00
12029;10;775,9;44;159;01-05-2020;6;2020-05-02 00:00:00
10694;14;272,68;27;138;14-12-2019;8;2019-12-15 00:00:00
12832;18;598,57;87;120;01-01-2019;10;2019-01-02 00:00:00
13269;13;1244,89;43;21;17-07-2019;2;2019-07-18 00:00:00
14548;17;1017,61;71;135;14-12-2019;4;2019-12-15 00:00:00
10942;13;398,74;13;142;21-02-2021;8;2021-02-22 00:00:00
10726;14;374,12;38;22;22-07-2021;8;2021-07-23 00:00:00
14562;20;983,2;50;192;23-03-2021;10;2021-03-24 00:00:00
12466;0;201,24;32;106;10-08-2020;2;2020-08-11 00:00:00
10420;14;314,83;51;144;21-11-2019;2;2019-11-22 00:00:00
14115;4;715,62;84;181;30-09-2021;3;2021-10-01 00:00:00
10186;20;167,85;18;147;13-09-2020;4;2020-09-14 00:00:00
11734;10;363,59;16;103;25-11-2020;9;2020-11-26 00:00:00
11442;16;530,85;91;191;03-11-2019;7;2019-11-04 00:00:00
12243;4;846,84;68;178;20-07-2020;8;2020-07-21 00:00:00
14095;14;1085,17;13;54;11-06-2020;10;2020-06-12 00:00:00
13607;20;285,89;52;103;19-09-2021;3;2021-09-20 00:00:00
11565;7;810,11;71;42;28-03-2019;4;2019-03-29 00:00:00
11080;17;264,01;18;23;05-02-2020;3;2020-02-06 00:00:00
11976;3;864,08;92;163;11-09-2020;1;2020-09-12 00:00:00
12947;3;1065,86;86;162;11-01-2019;3;2019-01-12 00:00:00
11483;18;179,17;19;27;27-06-2019;8;2019-06-28 00:00:00
13121;3;421,63;49;23;30-10-2020;7;2020-10-31 00:00:00
14106;10;1034,8;86;52;17-01-2020;9;2020-01-18 00:00:00
14987;4;600,81;5;73;09-03-2021;4;2021-03-10 00:00:00
11263;5;770,94;16;90;25-01-2020;8;2020-01-26 00:00:00
12066;2;487,59;46;109;15-04-2021;2;2021-04-16 00:00:00
12056;16;66,52;7;127;17-12-2020;7;2020-12-18 00:00:00
13695;2;274,92;36;114;14-06-2019;10;2019-06-15 00:00:00
13942;18;114,68;95;149;22-09-2021;10;2021-09-23 00:00:00
12285;8;99,5;37;175;10-04-2021;7;2021-04-11 00:00:00
12591;0;544,98;58;176;09-11-2019;6;2019-11-10 00:00:00
10377;4;268,19;48;183;08-11-2019;7;2019-11-09 00:00:00
12910;17;583,4;31;38;09-05-2021;8;2021-05-10 00:00:00
12529;9;104,41;40;107;25-07-2021;8;2021-07-26 00:00:00
11526;14;1035,43;30;161;27-04-2021;10;2021-04-28 00:00:00
14354;1;425,86;44;124;27-08-2021;4;2021-08-28 00:00:00
10622;12;1035,88;99;4;23-11-2020;6;2020-11-24 00:00:00
14400;4;281,24;26;182;15-12-2020;8;2020-12-16 00:00:00
14528;2;816,34;67;73;10-10-2019;1;2019-10-11 00:00:00
12686;18;673,35;47;2;17-06-2019;8;2019-06-18 00:00:00
14477;11;801,03;82;131;27-04-2021;2;2021-04-28 00:00:00
14365;14;662,32;31;13;11-04-2020;7;2020-04-12 00:00:00
13133;17;432,34;25;70;20-01-2021;8;2021-01-21 00:00:00
11359;2;111,94;21;75;04-01-2021;8;2021-01-05 00:00:00
14213;11;1091,78;78;9;30-09-2021;6;2021-10-01 00:00:00
10807;14;728,28;21;145;18-12-2019;5;2019-12-19 00:00:00
12621;1;364,81;22;39;16-10-2021;4;2021-10-17 00:00:00
11954;5;764,93;53;175;18-09-2020;2;2020-09-19 00:00:00
12902;13;234,3;51;112;27-06-2019;8;2019-06-28 00:00:00
10962;3;476,11;74;39;19-06-2020;1;2020-06-20 00:00:00
13751;17;854,48;5;18;18-09-2021;10;2021-09-19 00:00:00
14669;4;125,18;81;45;28-12-2020;9;2020-12-29 00:00:00
12201;1;492,37;98;87;09-10-2021;4;2021-10-10 00:00:00
11097;7;190,42;57;40;16-04-2021;6;2021-04-17 00:00:00
13841;17;1124,94;35;71;29-07-2021;7;2021-07-30 00:00:00
10141;1;360,08;66;12;08-11-2020;5;2020-11-09 00:00:00
10433;20;1014,46;70;23;29-04-2020;5;2020-04-30 00:00:00
12502;1;415,62;99;183;25-01-2020;9;2020-01-26 00:00:00
12634;19;50,06;50;63;28-02-2019;3;2019-03-01 00:00:00
14254;16;1155,96;95;67;20-05-2021;10;2021-05-21 00:00:00
12760;15;464,41;30;121;30-11-2020;1;2020-12-01 00:00:00
12847;20;171,12;89;130;23-07-2020;2;2020-07-24 00:00:00
14376;4;607,22;6;185;13-03-2021;3;2021-03-14 00:00:00
10518;1;1146,61;78;12;26-04-2021;5;2021-04-27 00:00:00
12173;12;927,57;36;13;26-04-2019;5;2019-04-27 00:00:00
10210;8;1040,27;99;67;07-08-2021;3;2021-08-08 00:00:00
13891;18;1059,81;81;57;14-05-2019;5;2019-05-15 00:00:00
12089;8;828,96;55;70;21-11-2020;4;2020-11-22 00:00:00
14427;4;146,97;52;10;07-10-2019;8;2019-10-08 00:00:00
12652;1;805,51;24;178;11-11-2019;5;2019-11-12 00:00:00
14327;6;1240,13;22;1;07-12-2019;7;2019-12-08 00:00:00
11217;13;1051,23;29;161;26-05-2021;3;2021-05-27 00:00:00
11714;17;990,92;95;35;28-05-2020;9;2020-05-29 00:00:00
11583;8;1171,29;84;159;16-02-2019;2;2019-02-17 00:00:00
10723;1;1240,91;67;167;28-04-2019;9;2019-04-29 00:00:00
10003;1;576,34;22;199;30-12-2018;3;2018-12-31 00:00:00
10537;10;540,55;55;188;17-03-2020;9;2020-03-18 00:00:00
10386;10;360,92;37;186;25-08-2019;2;2019-08-26 00:00:00
10547;2;916,2;84;138;23-09-2021;4;2021-09-24 00:00:00
10390;13;1187,84;33;23;22-04-2019;2;2019-04-23 00:00:00
13590;14;620,51;20;19;18-06-2019;1;2019-06-19 00:00:00
10826;11;941,68;73;187;14-11-2020;10;2020-11-15 00:00:00
11116;13;847,44;44;154;28-04-2019;4;2019-04-29 00:00:00
12344;10;461,39;52;20;08-03-2021;3;2021-03-09 00:00:00
13576;18;827,91;27;111;09-11-2019;10;2019-11-10 00:00:00
13765;6;381,87;56;95;21-06-2019;5;2019-06-22 00:00:00
12156;9;370,74;19;85;07-04-2019;7;2019-04-08 00:00:00
10057;10;436,14;10;52;20-01-2020;3;2020-01-21 00:00:00
12861;7;1064,2;92;169;28-10-2020;9;2020-10-29 00:00:00
11662;6;1168,77;31;180;18-12-2018;10;2018-12-19 00:00:00
12878;10;227,92;85;80;21-11-2020;3;2020-11-22 00:00:00
11514;18;867,88;94;80;07-04-2019;7;2019-04-08 00:00:00
10909;11;466,62;12;175;19-07-2019;10;2019-07-20 00:00:00
14539;6;666,55;40;146;23-03-2020;4;2020-03-24 00:00:00
11673;2;567,79;62;15;14-09-2019;3;2019-09-15 00:00:00
11275;13;684,77;92;42;31-08-2019;9;2019-09-01 00:00:00
14220;8;99,13;31;75;18-09-2019;7;2019-09-19 00:00:00
11265;11;868,95;50;53;10-12-2020;6;2020-12-11 00:00:00
10799;7;15,78;44;111;16-07-2019;4;2019-07-17 00:00:00
12630;18;424;1;87;23-08-2020;9;2020-08-24 00:00:00
11163;13;876,64;30;160;07-12-2019;8;2019-12-08 00:00:00
13466;0;729,01;11;153;27-11-2020;10;2020-11-28 00:00:00
14467;19;702,25;34;0;30-09-2020;9;2020-10-01 00:00:00
11566;1;528,09;71;153;09-01-2020;9;2020-01-10 00:00:00
13928;17;615,88;53;104;12-12-2018;7;2018-12-13 00:00:00
12008;7;492,89;96;194;21-05-2019;2;2019-05-22 00:00:00
11742;10;1072,41;27;21;26-10-2019;1;2019-10-27 00:00:00
11715;1;273,93;47;8;08-01-2021;2;2021-01-09 00:00:00
12230;9;1010,9;48;12;02-02-2019;5;2019-02-03 00:00:00
13966;7;288,71;23;200;10-06-2021;7;2021-06-11 00:00:00
14342;15;324,65;22;13;31-12-2020;6;2021-01-01 00:00:00
12233;11;697,87;80;4;04-02-2021;8;2021-02-05 00:00:00
10332;5;550,93;37;134;19-12-2020;8;2020-12-20 00:00:00
14114;0;803,71;60;167;01-04-2020;9;2020-04-02 00:00:00
11441;9;336,82;14;50;14-05-2019;10;2019-05-15 00:00:00
12811;9;906,5;29;20;25-03-2020;8;2020-03-26 00:00:00
12943;12;1236,29;14;115;18-08-2019;3;2019-08-19 00:00:00
13578;5;547,08;71;110;21-10-2019;5;2019-10-22 00:00:00
12772;1;1202,86;82;134;13-09-2019;5;2019-09-14 00:00:00
12709;4;943,9;64;96;21-02-2019;5;2019-02-22 00:00:00
12984;4;281,92;65;41;24-08-2020;9;2020-08-25 00:00:00
10644;18;58,41;83;117;25-08-2020;4;2020-08-26 00:00:00
14522;18;131,19;46;31;20-08-2019;8;2019-08-21 00:00:00
13219;17;918,02;46;1;23-11-2019;10;2019-11-24 00:00:00
13432;2;1191,5;73;77;25-08-2021;10;2021-08-26 00:00:00
12113;13;524,4;77;123;07-01-2020;2;2020-01-08 00:00:00
11161;14;1184,55;28;94;26-07-2020;1;2020-07-27 00:00:00
13770;13;709,92;79;64;02-09-2019;6;2019-09-03 00:00:00
10921;5;855,92;83;190;19-10-2020;8;2020-10-20 00:00:00
11961;10;864,54;52;22;15-07-2019;9;2019-07-16 00:00:00
14742;1;873,93;21;48;07-06-2020;6;2020-06-08 00:00:00
14468;14;202,83;66;192;26-09-2020;10;2020-09-27 00:00:00
10961;17;173,33;24;142;30-08-2020;9;2020-08-31 00:00:00
11642;9;452,13;47;95;17-02-2020;1;2020-02-18 00:00:00
12748;17;940,28;24;146;15-09-2021;2;2021-09-16 00:00:00
12055;3;398,46;26;92;07-02-2019;3;2019-02-08 00:00:00
13387;0;835,38;41;177;24-04-2019;10;2019-04-25 00:00:00
12479;5;1136,08;6;43;19-10-2021;1;2021-10-20 00:00:00
10044;18;51,42;64;110;23-03-2020;8;2020-03-24 00:00:00
10803;14;307,57;27;41;18-12-2018;4;2018-12-19 00:00:00
13626;11;1085,77;10;13;27-08-2020;1;2020-08-28 00:00:00
12085;19;28,3;48;113;25-05-2021;7;2021-05-26 00:00:00
10512;9;937,71;51;115;15-04-2020;4;2020-04-16 00:00:00
12252;7;129,7;76;107;07-02-2019;2;2019-02-08 00:00:00
11248;12;1002,49;43;105;04-09-2020;3;2020-09-05 00:00:00
13713;8;273,64;100;24;10-07-2020;5;2020-07-11 00:00:00
10756;12;435,83;25;24;26-04-2020;7;2020-04-27 00:00:00
15000;3;1034,55;60;177;15-05-2021;5;2021-05-16 00:00:00
10015;8;666,25;94;168;30-01-2020;8;2020-01-31 00:00:00
11327;10;944,6;14;16;15-02-2019;2;2019-02-16 00:00:00
13986;3;540,09;3;51;20-07-2020;2;2020-07-21 00:00:00
13925;5;1155,78;44;186;20-03-2020;8;2020-03-21 00:00:00
10614;16;784,55;34;91;07-01-2020;9;2020-01-08 00:00:00
11319;5;314,91;58;149;08-10-2019;10;2019-10-09 00:00:00
11217;13;125,63;50;23;23-12-2019;7;2019-12-24 00:00:00
12934;15;506,6;84;17;27-08-2021;10;2021-08-28 00:00:00
10053;15;614,65;5;68;30-03-2019;4;2019-03-31 00:00:00
14619;2;642,56;31;147;09-07-2020;8;2020-07-10 00:00:00
12954;17;238,34;19;147;31-12-2019;9;2020-01-01 00:00:00
11509;6;227,59;18;4;05-12-2021;3;2021-12-06 00:00:00
13986;19;685,07;81;15;04-10-2021;5;2021-10-05 00:00:00
11956;1;1218,45;91;75;07-02-2021;9;2021-02-08 00:00:00
13088;20;1025,8;54;122;29-07-2020;3;2020-07-30 00:00:00
14194;16;15,42;44;117;19-04-2019;7;2019-04-20 00:00:00
14700;19;729,84;41;68;31-05-2020;6;2020-06-01 00:00:00
11843;12;1031,12;12;190;08-06-2019;8;2019-06-09 00:00:00
10903;2;833,94;48;47;09-01-2021;5;2021-01-10 00:00:00
14929;0;121,21;94;72;31-07-2020;4;2020-08-01 00:00:00
12188;0;467,58;68;198;02-10-2019;7;2019-10-03 00:00:00
10372;5;247,92;87;5;20-08-2019;6;2019-08-21 00:00:00
12006;16;49,79;5;144;24-10-2019;3;2019-10-25 00:00:00
10218;4;640,78;3;179;19-01-2021;10;2021-01-20 00:00:00
12459;1;357,1;92;26;28-03-2019;6;2019-03-29 00:00:00
12552;20;88,91;10;144;02-05-2020;1;2020-05-03 00:00:00
13298;15;657,65;33;27;14-06-2020;4;2020-06-15 00:00:00
10552;18;593,25;100;182;14-11-2020;5;2020-11-15 00:00:00
10676;9;1090,9;64;127;27-08-2019;4;2019-08-28 00:00:00
10139;2;373,93;24;36;21-10-2019;2;2019-10-22 00:00:00
12349;17;589,11;63;52;06-01-2020;8;2020-01-07 00:00:00
11776;4;796,68;32;198;19-09-2020;5;2020-09-20 00:00:00
11867;1;329,91;88;34;05-06-2020;7;2020-06-06 00:00:00
14405;2;1111,78;24;112;02-02-2021;3;2021-02-03 00:00:00
10091;15;1080,73;80;86;26-04-2021;1;2021-04-27 00:00:00
12229;9;785,34;85;121;24-12-2020;2;2020-12-25 00:00:00
14196;3;982,95;28;59;29-01-2020;1;2020-01-30 00:00:00
13993;11;317,03;26;153;06-10-2019;4;2019-10-07 00:00:00
12318;6;910,63;85;107;24-02-2021;5;2021-02-25 00:00:00
10529;14;394,25;100;30;21-07-2021;6;2021-07-22 00:00:00
11099;1;85,52;75;132;06-06-2020;3;2020-06-07 00:00:00
12858;14;957,54;83;105;29-01-2020;5;2020-01-30 00:00:00
10095;9;66,31;72;48;12-02-2021;7;2021-02-13 00:00:00
13258;15;998,31;58;132;09-12-2019;10;2019-12-10 00:00:00
13639;7;243,76;17;58;22-05-2021;3;2021-05-23 00:00:00
11098;3;647,82;75;182;01-12-2020;2;2020-12-02 00:00:00
13977;5;716,66;2;167;29-12-2020;10;2020-12-30 00:00:00
14677;19;736,72;70;164;26-10-2021;8;2021-10-27 00:00:00
10003;13;360,34;88;23;25-01-2019;1;2019-01-26 00:00:00
14094;1;1128,94;75;83;16-08-2020;4;2020-08-17 00:00:00
12485;0;21,15;48;138;26-01-2020;1;2020-01-27 00:00:00
12510;5;593,39;90;7;14-07-2020;10;2020-07-15 00:00:00
12075;18;623,23;91;37;22-12-2019;8;2019-12-23 00:00:00
12148;10;34,79;8;113;12-06-2020;1;2020-06-13 00:00:00
11185;3;353,73;40;58;10-03-2020;7;2020-03-11 00:00:00
10010;11;766,56;1;13;20-07-2020;9;2020-07-21 00:00:00
13478;13;65,95;87;191;21-12-2019;3;2019-12-22 00:00:00
12760;4;777,94;54;121;23-01-2021;10;2021-01-24 00:00:00
12260;1;739,46;46;41;06-02-2020;2;2020-02-07 00:00:00
12173;8;330,65;37;141;24-10-2019;7;2019-10-25 00:00:00
13483;13;714,54;89;1;02-04-2019;3;2019-04-03 00:00:00
14982;2;30,91;59;6;14-06-2021;4;2021-06-15 00:00:00
10548;6;230,15;35;43;24-09-2021;3;2021-09-25 00:00:00
11967;2;156,3;97;18;27-05-2019;3;2019-05-28 00:00:00
13341;4;456,86;95;116;09-01-2021;2;2021-01-10 00:00:00
14880;2;204,64;44;88;02-04-2021;6;2021-04-03 00:00:00
13173;2;549,68;69;34;25-06-2019;5;2019-06-26 00:00:00
14758;10;490,4;96;31;11-08-2021;2;2021-08-12 00:00:00
11979;8;602,54;82;143;10-07-2021;8;2021-07-11 00:00:00
13123;1;579,71;80;163;08-02-2019;6;2019-02-09 00:00:00
12909;6;371,03;2;112;28-06-2020;5;2020-06-29 00:00:00
11375;15;834,92;48;66;22-06-2019;6;2019-06-23 00:00:00
12613;18;855,26;83;71;17-08-2019;1;2019-08-18 00:00:00
14171;11;91,45;15;37;29-08-2019;3;2019-08-30 00:00:00
11208;14;451,8;36;141;21-10-2020;7;2020-10-22 00:00:00
14002;10;345,7;61;163;20-02-2020;9;2020-02-21 00:00:00
13469;14;199,19;38;51;26-09-2020;6;2020-09-27 00:00:00
11346;16;212,14;95;200;10-05-2021;3;2021-05-11 00:00:00
13701;14;777,27;70;185;28-12-2020;6;2020-12-29 00:00:00
14443;4;432,78;49;138;29-04-2021;8;2021-04-30 00:00:00
11869;1;170,09;27;21;18-08-2019;9;2019-08-19 00:00:00
13034;8;551,89;62;191;10-09-2020;4;2020-09-11 00:00:00
12703;18;112,07;30;199;26-06-2019;10;2019-06-27 00:00:00
13953;8;228,82;85;5;05-05-2020;4;2020-05-06 00:00:00
12324;10;1097,29;96;89;14-07-2019;1;2019-07-15 00:00:00
11650;9;600,31;88;81;27-02-2019;3;2019-02-28 00:00:00
14280;12;560,03;92;163;12-08-2021;8;2021-08-13 00:00:00
14288;14;559,79;67;150;22-03-2021;3;2021-03-23 00:00:00
10640;9;899,6;54;117;24-10-2019;4;2019-10-25 00:00:00
10053;17;581,04;93;98;10-11-2019;1;2019-11-11 00:00:00
12003;4;217,38;42;89;30-11-2019;9;2019-12-01 00:00:00
13558;13;565,71;51;13;19-07-2020;8;2020-07-20 00:00:00
14499;1;1101,36;43;40;06-08-2019;3;2019-08-07 00:00:00
14976;12;1021,15;31;65;04-10-2021;6;2021-10-05 00:00:00
13089;12;623,32;35;54;01-10-2019;5;2019-10-02 00:00:00
10152;17;501,12;93;136;10-05-2020;7;2020-05-11 00:00:00
14922;19;302,17;81;5;16-02-2021;5;2021-02-17 00:00:00
10744;15;1131,23;31;83;12-10-2021;5;2021-10-13 00:00:00
14525;9;258,59;88;153;14-10-2021;10;2021-10-15 00:00:00
14413;17;1107,56;1;53;17-06-2019;4;2019-06-18 00:00:00
13755;10;1063,78;29;168;09-08-2019;9;2019-08-10 00:00:00
11690;1;100,72;70;105;15-10-2020;8;2020-10-16 00:00:00
11519;20;507,87;39;45;25-09-2020;1;2020-09-26 00:00:00
11901;4;645,02;4;154;10-04-2020;6;2020-04-11 00:00:00
11198;1;816,97;40;178;20-07-2021;2;2021-07-21 00:00:00
13282;16;512,64;53;7;10-01-2021;7;2021-01-11 00:00:00
13907;8;788,93;27;186;20-05-2020;8;2020-05-21 00:00:00
10080;1;538,05;92;112;07-05-2021;6;2021-05-08 00:00:00
12407;6;784,04;55;69;30-01-2019;3;2019-01-31 00:00:00
12997;19;1029,59;79;75;13-08-2021;4;2021-08-14 00:00:00
11073;19;1139,31;39;24;31-03-2021;4;2021-04-01 00:00:00
11944;5;876,18;37;131;20-02-2021;10;2021-02-21 00:00:00
11931;18;378,9;69;30;07-10-2021;4;2021-10-08 00:00:00
14225;6;54,25;19;193;10-09-2020;5;2020-09-11 00:00:00
11863;13;355,85;18;85;08-01-2019;9;2019-01-09 00:00:00
14176;8;155,62;70;174;03-10-2021;6;2021-10-04 00:00:00
14258;13;1181,1;71;175;14-02-2019;4;2019-02-15 00:00:00
11914;13;369,95;96;101;09-09-2020;6;2020-09-10 00:00:00
12389;3;439,84;17;89;08-06-2020;7;2020-06-09 00:00:00
12856;18;1114,75;63;78;16-11-2021;8;2021-11-17 00:00:00
11453;0;1192,88;78;105;12-12-2018;8;2018-12-13 00:00:00
10720;12;501,05;52;104;13-09-2021;4;2021-09-14 00:00:00
12358;6;947,48;7;156;19-04-2019;9;2019-04-20 00:00:00
10293;19;1096,42;20;123;14-10-2021;2;2021-10-15 00:00:00
13698;14;700,07;23;51;29-04-2021;10;2021-04-30 00:00:00
14374;11;810,51;84;186;04-07-2019;1;2019-07-05 00:00:00
11358;4;1073,94;82;121;23-04-2020;7;2020-04-24 00:00:00
11525;17;1024,36;24;61;28-12-2019;1;2019-12-29 00:00:00
10432;20;430,83;36;61;22-01-2020;2;2020-01-23 00:00:00
11782;12;751,82;74;194;23-03-2020;3;2020-03-24 00:00:00
11355;19;220,92;26;28;16-06-2019;3;2019-06-17 00:00:00
11129;5;18,05;42;31;05-09-2021;7;2021-09-06 00:00:00
14735;1;537,1;5;185;17-04-2019;1;2019-04-18 00:00:00
12629;12;553,64;60;158;13-12-2019;3;2019-12-14 00:00:00
14285;1;78,08;92;141;29-07-2020;4;2020-07-30 00:00:00
11390;16;919,92;43;40;17-08-2021;2;2021-08-18 00:00:00
11561;20;155,83;2;48;17-11-2021;8;2021-11-18 00:00:00
13539;10;940,35;79;117;25-03-2020;5;2020-03-26 00:00:00
14449;11;390,95;6;39;14-05-2019;8;2019-05-15 00:00:00
11144;12;892,57;6;84;18-05-2021;3;2021-05-19 00:00:00
11811;18;900,89;41;110;02-01-2019;3;2019-01-03 00:00:00
13934;3;698,14;34;74;23-01-2021;7;2021-01-24 00:00:00
11967;1;233,08;75;195;29-09-2020;5;2020-09-30 00:00:00
13646;15;506,9;93;19;12-06-2020;9;2020-06-13 00:00:00
14227;20;138,65;18;140;17-11-2021;8;2021-11-18 00:00:00
11671;4;559,09;78;147;20-04-2019;1;2019-04-21 00:00:00
12757;12;410,9;3;14;02-07-2021;7;2021-07-03 00:00:00
10607;0;822,92;20;161;31-10-2021;4;2021-11-01 00:00:00
11123;14;506,91;63;63;15-04-2021;6;2021-04-16 00:00:00
12912;11;1036,11;34;22;31-03-2021;2;2021-04-01 00:00:00
12722;8;246,82;92;66;29-12-2020;8;2020-12-30 00:00:00
10367;10;403,94;97;40;24-01-2020;2;2020-01-25 00:00:00
10345;7;316,55;56;167;19-03-2020;9;2020-03-20 00:00:00
10900;6;156,71;90;153;18-04-2021;7;2021-04-19 00:00:00
12103;6;267,22;20;57;13-01-2021;9;2021-01-14 00:00:00
10449;6;1156,06;33;24;21-07-2020;5;2020-07-22 00:00:00
10172;7;410,11;12;172;01-07-2020;4;2020-07-02 00:00:00
12238;16;1177,05;77;90;18-10-2019;9;2019-10-19 00:00:00
12056;1;1133,36;84;82;06-04-2019;8;2019-04-07 00:00:00
12495;17;44,19;26;131;09-10-2020;10;2020-10-10 00:00:00
10658;19;934,26;23;5;04-08-2021;5;2021-08-05 00:00:00
13341;8;486,93;48;193;28-03-2020;2;2020-03-29 00:00:00
12129;5;574,77;4;45;02-05-2020;6;2020-05-03 00:00:00
11319;3;1045,37;23;95;28-02-2021;5;2021-03-01 00:00:00
14913;8;406,71;25;181;15-08-2020;5;2020-08-16 00:00:00
10418;3;885,1;6;173;07-03-2021;9;2021-03-08 00:00:00
12339;10;136,98;26;43;04-01-2019;5;2019-01-05 00:00:00
10213;19;561,24;58;99;25-10-2021;6;2021-10-26 00:00:00
13922;5;1201,5;74;175;12-08-2020;7;2020-08-13 00:00:00
14807;15;741,14;82;78;23-06-2019;2;2019-06-24 00:00:00
13441;20;750,68;3;161;30-07-2020;3;2020-07-31 00:00:00
12758;20;118,67;33;146;29-07-2020;6;2020-07-30 00:00:00
14688;9;658,12;45;155;01-03-2020;3;2020-03-02 00:00:00
14431;19;784,29;61;136;14-01-2021;5;2021-01-15 00:00:00
11981;9;379,75;64;21;05-11-2020;9;2020-11-06 00:00:00
13011;0;728,36;88;96;08-01-2020;9;2020-01-09 00:00:00
10296;17;763,58;80;103;07-05-2021;3;2021-05-08 00:00:00
14440;4;975,88;81;129;09-02-2019;7;2019-02-10 00:00:00
14327;1;414,02;85;0;02-09-2020;9;2020-09-03 00:00:00
10111;7;1121,22;8;120;04-10-2021;6;2021-10-05 00:00:00
14454;4;845,07;17;6;02-01-2021;7;2021-01-03 00:00:00
13380;15;1155,75;74;151;22-07-2020;8;2020-07-23 00:00:00
11749;15;902,24;3;112;06-12-2021;6;2021-12-07 00:00:00
12329;12;504,31;55;162;27-11-2019;7;2019-11-28 00:00:00
10510;17;1189,55;25;109;12-08-2021;10;2021-08-13 00:00:00
13266;2;1229,05;50;179;10-03-2021;7;2021-03-11 00:00:00
14889;8;331,72;51;87;19-11-2019;3;2019-11-20 00:00:00
13561;8;507,87;10;77;05-06-2019;2;2019-06-06 00:00:00
14155;10;717,5;54;156;16-08-2020;7;2020-08-17 00:00:00
10276;15;888,72;63;37;18-08-2021;8;2021-08-19 00:00:00
13612;12;533,89;13;35;17-03-2021;8;2021-03-18 00:00:00
11842;6;228,97;97;96;02-12-2020;1;2020-12-03 00:00:00
10406;4;1048,79;50;3;22-01-2020;10;2020-01-23 00:00:00
14704;7;752,22;4;90;29-04-2021;3;2021-04-30 00:00:00
11318;10;1021,09;39;108;24-01-2020;10;2020-01-25 00:00:00
12633;16;703,53;45;124;01-12-2021;1;2021-12-02 00:00:00
14500;14;1244,79;67;12;22-03-2019;6;2019-03-23 00:00:00
11691;0;1123,43;24;12;13-04-2020;8;2020-04-14 00:00:00
11236;4;70,65;15;162;03-05-2021;9;2021-05-04 00:00:00
10210;6;576,49;24;53;30-04-2020;2;2020-05-01 00:00:00
12546;10;119,09;79;82;05-12-2021;10;2021-12-06 00:00:00
14327;5;268,96;43;180;08-03-2021;8;2021-03-09 00:00:00
12371;7;1219,97;34;74;25-06-2021;4;2021-06-26 00:00:00
10856;7;537,62;9;108;21-10-2019;9;2019-10-22 00:00:00
11453;12;371,73;45;67;23-02-2019;10;2019-02-24 00:00:00
13277;17;622,39;94;50;30-01-2021;3;2021-01-31 00:00:00
13288;5;178,06;3;45;12-07-2020;4;2020-07-13 00:00:00
10297;0;1153,27;45;79;09-08-2021;4;2021-08-10 00:00:00
11003;8;763,54;26;59;25-11-2020;2;2020-11-26 00:00:00
10934;0;1161,12;39;76;08-03-2020;7;2020-03-09 00:00:00
12425;12;416,89;36;189;13-08-2021;3;2021-08-14 00:00:00
12986;7;688,92;6;39;21-12-2018;6;2018-12-22 00:00:00
12092;12;1217,97;80;32;21-10-2019;1;2019-10-22 00:00:00
11659;20;956,64;67;83;01-06-2021;2;2021-06-02 00:00:00
13627;19;353,59;80;56;02-08-2020;9;2020-08-03 00:00:00
14963;3;619,31;6;67;28-10-2019;8;2019-10-29 00:00:00
14586;17;491,63;37;169;03-01-2021;6;2021-01-04 00:00:00
14586;3;1209,58;95;157;15-07-2020;4;2020-07-16 00:00:00
10296;0;566,69;8;7;06-11-2021;5;2021-11-07 00:00:00
14713;13;408,51;50;155;13-08-2020;6;2020-08-14 00:00:00
13172;20;1047,88;2;195;21-06-2020;2;2020-06-22 00:00:00
10702;17;846,7;25;107;08-02-2019;6;2019-02-09 00:00:00
14464;9;688,83;59;82;03-11-2021;3;2021-11-04 00:00:00
14417;2;47,89;80;52;08-08-2019;7;2019-08-09 00:00:00
14402;20;586,74;8;166;31-01-2020;10;2020-02-01 00:00:00
12866;11;1095,71;62;184;12-11-2021;8;2021-11-13 00:00:00
14759;3;982,34;35;182;19-12-2020;3;2020-12-20 00:00:00
14948;0;483,43;86;51;15-05-2019;3;2019-05-16 00:00:00
14866;19;1191,85;68;1;11-11-2021;6;2021-11-12 00:00:00
14317;8;440,95;19;22;18-12-2018;2;2018-12-19 00:00:00
14285;8;823,95;43;168;25-11-2019;9;2019-11-26 00:00:00
11147;7;1095,44;40;51;19-06-2021;2;2021-06-20 00:00:00
13928;18;1158,71;93;38;20-07-2021;5;2021-07-21 00:00:00
13551;8;319,31;74;166;20-01-2020;10;2020-01-21 00:00:00
14213;4;955,47;74;83;10-12-2020;7;2020-12-11 00:00:00
10902;18;727,76;88;151;03-02-2019;9;2019-02-04 00:00:00
14744;3;824,87;11;11;09-04-2020;7;2020-04-10 00:00:00
11935;13;1051,71;20;152;17-09-2021;5;2021-09-18 00:00:00
13131;10;265,44;9;172;27-07-2019;10;2019-07-28 00:00:00
